AnimalName,Symptom,Count,TotalSymptoms,PropWithinSpecies,OverallProportion,Distinctiveness
Donkey,Bleeding from the nose,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Blurry vision,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Broody behavior,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Constipation,1,190,0.005263157894736842,0.0013777267508610792,3.8201754385964914
Donkey,Continuous loss of weight,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Coughing ,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Crusty eye lashes and matting of eyelashes,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Death,7,190,0.03684210526315789,0.017451205510907005,2.111149584487534
Donkey,Depression,1,190,0.005263157894736842,0.016991963260619976,0.3097439544807966
Donkey,Dry air,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Egg production stops,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Excessive blood loss,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Excessive eye watering,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Excessive food intake,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Extreme thirst,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Eye redness,2,190,0.010526315789473684,0.0013777267508610792,7.640350877192983
Donkey,Fast breathing,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Fatigue,2,190,0.010526315789473684,0.0013777267508610792,7.640350877192983
Donkey,Fetopelvic dispropotion,7,190,0.03684210526315789,0.004822043628013777,7.640350877192982
Donkey,Frequent eye Infections,2,190,0.010526315789473684,0.0009184845005740528,11.460526315789473
Donkey,Gasping,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Lightheadedness ,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Loss of appetite,1,190,0.005263157894736842,0.007807118254879449,0.6741486068111455
Donkey,Malpresentation,6,190,0.031578947368421054,0.005051664753157291,6.251196172248804
Donkey,Mucus discharge from the eye,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Nasal discharge,1,190,0.005263157894736842,0.002296211251435132,2.2921052631578944
Donkey,Nose picking,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Nosebleed ,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Pains,7,190,0.03684210526315789,0.02273249138920781,1.6206804891015414
Donkey,Pawing at the face or nose,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Production of mucus,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
Donkey,Regurgitation of food,1,190,0.005263157894736842,0.0004592422502870264,11.460526315789473
